Position,,,,,,,,Intensity Mean Ch=3 Img=1,Intensity Mean Ch=2 Img=1
 ==================== ,,,,,,,, ==================== , ==================== 
Position X,Position Y,Position Z,Unit,Category,Collection,Time,ID,VENUS Intensity Mean,KEIMA Intensity Mean
112.518,23.8487,12.72,um,Spot,Position,40,68092,21.8419,1589.31
119.87,26.3855,12.72,um,Spot,Position,40,68093,17.628,1455.7
110.167,26.2534,4.56,um,Spot,Position,40,68094,15.7669,1471.24
115.512,47.9528,18.48,um,Spot,Position,40,68095,18.9662,1137.68
126.897,52.5846,19.92,um,Spot,Position,40,68096,22.8135,1903.92
125.644,45.9663,17.52,um,Spot,Position,40,68097,18.6437,1264.11
125.611,40.1012,16.56,um,Spot,Position,40,68098,22.7604,1529.36
122.569,37.4296,5.52,um,Spot,Position,40,68099,18.2317,1553.52
119.149,35.1168,14.16,um,Spot,Position,40,68100,19.6358,1230.3
127.977,33.9371,8.88,um,Spot,Position,40,68101,20.9695,2237.52
128.657,32.8624,1.5,um,Spot,Position,40,68102,24.6081,1917.82
127.763,65.0448,17.04,um,Spot,Position,40,68103,27.7585,1460.61
118.644,63.3855,16.7038,um,Spot,Position,40,68104,29.9415,1218.08
123.357,66.527,21.36,um,Spot,Position,40,68105,27.1183,1398.02
125.666,69.8701,18.96,um,Spot,Position,40,68106,30.394,1356.71
122.861,75.4219,19.44,um,Spot,Position,40,68107,47.7904,1060.37
122.056,83.6328,14.16,um,Spot,Position,40,68108,38.2624,1650.45
128.49,81.6548,18.3259,um,Spot,Position,40,68109,41.4008,1145.57
131.667,84.5511,15.1207,um,Spot,Position,40,68110,24.097,1374.86
127.265,86.7791,17.4181,um,Spot,Position,40,68111,24.0288,1267.7
134.406,86.1107,11.0694,um,Spot,Position,40,68112,34.6873,1737.74
130.976,76.9127,15.6,um,Spot,Position,40,68113,50.4509,1260.91
123.576,57.8156,20.5062,um,Spot,Position,40,68114,23.837,1147.57
125.067,60.2663,17.7989,um,Spot,Position,40,68115,26.3251,1365.05
134.593,54.6481,15.6,um,Spot,Position,40,68116,28.3698,1336.17
131.106,50.0813,12.24,um,Spot,Position,40,68117,27.8689,1039.57
130.787,43.8638,15.6,um,Spot,Position,40,68118,25.1534,1245.58
132.296,38.6473,12.24,um,Spot,Position,40,68119,28.6398,904.696
135.883,45.9676,13.2,um,Spot,Position,40,68120,31.9868,1180.95
134.405,48.677,6.48,um,Spot,Position,40,68121,31.8903,1317.71
136.037,41.243,6.96,um,Spot,Position,40,68122,29.15,1544.78
132.486,57.8422,6,um,Spot,Position,40,68123,20.9097,1310.42
127.105,53.74,9.82286,um,Spot,Position,40,68124,25.4397,895.744
121.17,48.7231,16.08,um,Spot,Position,40,68125,26.8666,1026.65
121.16,43.5193,10.8,um,Spot,Position,40,68126,23.6565,1271.59
120.469,39.4802,20.4,um,Spot,Position,40,68127,18.5204,1109.53
125.449,35.0386,14.16,um,Spot,Position,40,68128,40.1476,1195.12
120.486,51.2101,6.96,um,Spot,Position,40,68129,25.7059,850.183
121.133,58.1054,2,um,Spot,Position,40,68130,17.5954,1190.15
128.928,59.8434,10.8,um,Spot,Position,40,68131,29.7947,938.919
120.712,67.8399,0.72,um,Spot,Position,40,68132,19.4192,977.824
119.452,81.6619,1.2,um,Spot,Position,40,68133,607.13,1510.87
123.96,93.9202,15.6,um,Spot,Position,40,68134,20.375,1403.56
129.169,96.0309,9.84,um,Spot,Position,40,68135,21.0747,2445.51
132.435,99.7944,6.96,um,Spot,Position,40,68136,23.363,2302.28
123.721,97.6066,5.52,um,Spot,Position,40,68137,30.1652,1879.56
115.071,99.8594,6,um,Spot,Position,40,68138,27.6006,1567.44
114.183,95.9205,11.5322,um,Spot,Position,40,68139,32.6565,1242.3
109.064,101.264,12.72,um,Spot,Position,40,68140,30.5698,1711.99
104.172,94.8212,18,um,Spot,Position,40,68141,29.2226,1502.55
98.9244,93.2632,18,um,Spot,Position,40,68142,40.3148,1335.13
95.2457,96.538,14.16,um,Spot,Position,40,68143,28.8161,1318.52
96.0509,101.724,12.24,um,Spot,Position,40,68144,32.8292,1732.05
103.475,99.6675,2.16,um,Spot,Position,40,68145,28.2701,2207.6
96.9811,96.3593,1.2,um,Spot,Position,40,68146,23.3018,2196.74
66.282,92.5358,14.6001,um,Spot,Position,40,68147,36.0684,1519.81
59.3082,92.0277,10.32,um,Spot,Position,40,68148,27.9573,1213.17
94.4786,63.4507,25.68,um,Spot,Position,40,68149,67.623,1466.18
97.9699,67.6835,27.12,um,Spot,Position,40,68150,40.586,1544.8
71.289,65.1024,25.2,um,Spot,Position,40,68151,123.592,1403.87
77.8142,63.8225,24.72,um,Spot,Position,40,68152,289.56,1245.05
80.1371,97.1524,10.8,um,Spot,Position,40,68153,26.7195,1380.47
75.1098,94.9609,14.16,um,Spot,Position,40,68154,27.1771,1435.64
71.1889,60.1335,22.8,um,Spot,Position,40,68155,1119.24,1658.66
67.4834,52.4685,8.08308,um,Spot,Position,40,68156,162.095,1445.19
50.6802,93.8479,6,um,Spot,Position,40,68157,31.9658,1671.21
47.8501,47.567,20.176,um,Spot,Position,40,68158,239.329,1314.48
75.2809,52.6913,22.2866,um,Spot,Position,40,68159,996.646,1543.28
74.4426,47.7174,16.56,um,Spot,Position,40,68160,179.792,1224.78
69.097,45.1068,22.32,um,Spot,Position,40,68161,1563.21,1348.55
64.3843,34.1855,17.52,um,Spot,Position,40,68162,39.8356,1345.36
58.1087,32.4653,1.2,um,Spot,Position,40,68163,98.3091,1117.54
91.4231,55.4923,24.24,um,Spot,Position,40,68164,62.2301,1602.51
120.182,72.1894,20.88,um,Spot,Position,40,68165,23.0818,1053.84
82.9702,72.7429,24.0377,um,Spot,Position,40,68166,374.452,1400.62
105.886,25.733,21.0664,um,Spot,Position,40,68167,67.727,1029.71
97.5893,24.1734,19.7388,um,Spot,Position,40,68168,27.2985,1068.56
109.299,30.5971,23.76,um,Spot,Position,40,68169,26.7954,975.371
88.838,95.1745,7.92,um,Spot,Position,40,68170,24.2098,1505.02
133.189,67.0789,19.44,um,Spot,Position,40,68171,24.7448,1503.79
135.585,73.397,16.56,um,Spot,Position,40,68172,20.8944,1681.53
133.268,59.4004,18,um,Spot,Position,40,68173,31.4323,1058.39
117.342,75.0921,20.88,um,Spot,Position,40,68174,16.2774,962.784
116.176,55.3869,19.44,um,Spot,Position,40,68175,27.4671,886.27
60.8397,78.9839,8.4,um,Spot,Position,40,68176,47.4327,1797.47
61.7074,48.0126,18.8913,um,Spot,Position,40,68177,83.3921,1669.48
51.0321,43.5566,13.2629,um,Spot,Position,40,68178,284.334,1034.23
42.5599,60.4891,19.7287,um,Spot,Position,40,68179,848.876,1258.47
49.1111,69.6238,6.79447,um,Spot,Position,40,68180,89.0222,1486.55
39.6918,66.7274,5.5023,um,Spot,Position,40,68181,234.194,1382.38
76.5405,72.0745,2,um,Spot,Position,40,68182,44.8675,1644.54
104.859,27.0507,6,um,Spot,Position,40,68183,20.1693,1417.05
115.694,93.0604,2.16,um,Spot,Position,40,68184,22.7493,2053.57
122.626,89.1175,6.96,um,Spot,Position,40,68185,28.137,1183.13
120.232,90.1914,4.56,um,Spot,Position,40,68186,19.0054,1291.84
127.399,90.077,5.04,um,Spot,Position,40,68187,21.1555,1250.83
130.904,90.4087,2.16,um,Spot,Position,40,68188,20.3089,1433.91
124.807,81.8775,0.587875,um,Spot,Position,40,68189,690.496,1755.37
136.38,85.4711,1.5,um,Spot,Position,40,68190,28.2192,2002.3
73.0495,21.4998,4.13313,um,Spot,Position,40,68191,29.2163,1205.44
85.1243,26.2633,4.08,um,Spot,Position,40,68192,25.9617,1200.71
90.1646,24.624,6,um,Spot,Position,40,68193,18.0633,792.305
125.425,45.6628,5.04,um,Spot,Position,40,68194,16.5146,1197.6
123.305,26.5432,3.12,um,Spot,Position,40,68195,21.8705,1799.69
131.043,82.9915,3.3886,um,Spot,Position,40,68196,36.0203,1771.32
125.255,105.771,5.52,um,Spot,Position,40,68197,27.8407,2209.71
110.859,103.068,2.16,um,Spot,Position,40,68198,18.159,2056.52
99.3245,104.752,1.2,um,Spot,Position,40,68199,25.7243,2146.17
89.8984,105.545,2,um,Spot,Position,40,68200,41.5777,1692.24
85.4318,102.336,5.52,um,Spot,Position,40,68201,20.6394,1471.68
104.603,106.712,10.3368,um,Spot,Position,40,68202,30.6397,1796.86
102.598,104.835,13.6167,um,Spot,Position,40,68203,24.816,1767.83
49.2053,71.4061,20.0529,um,Spot,Position,40,68204,792.58,986.785
64.1876,66.2818,19.2011,um,Spot,Position,40,68205,774.168,994.729
67.8781,60.3185,28.08,um,Spot,Position,40,68206,1185.48,1676.26
76.085,46.6792,14.0168,um,Spot,Position,40,68207,286.817,1297.01
56.6983,42.4427,16.877,um,Spot,Position,40,68208,1447.48,1581.69
47.0873,41.1059,13.5163,um,Spot,Position,40,68209,1173.73,1232.45
47.1434,41.5515,5.52226,um,Spot,Position,40,68210,520.203,1126.07
34.8223,49.1265,5.02432,um,Spot,Position,40,68211,371.075,1257.86
33.5581,42.2199,4.71918,um,Spot,Position,40,68212,356.55,1631.59
35.0904,63.5052,6.85933,um,Spot,Position,40,68213,2431.58,1718.78
32.0517,69.1754,7.44,um,Spot,Position,40,68214,1038.54,1223.47
56.1522,71.9089,12.72,um,Spot,Position,40,68215,407.542,1350.25
61.3283,55.2289,24.72,um,Spot,Position,40,68216,648.609,1599.98
124.439,69.6386,9.36,um,Spot,Position,40,68217,259.105,920.16
58.9297,72.8106,17.3799,um,Spot,Position,40,68218,894.35,1702.57
60.712,69.7842,16.8723,um,Spot,Position,40,68219,847.011,1577.92
41.3287,73.3914,6.23074,um,Spot,Position,40,68220,1511.26,1576.2
38.4324,62.4865,13.0067,um,Spot,Position,40,68221,2392.18,1722.66
39.3543,64.8741,14.64,um,Spot,Position,40,68222,2122.21,1613.39
57.7931,50.2405,20.4305,um,Spot,Position,40,68223,1006.24,1784.89
57.7735,52.0229,23.2486,um,Spot,Position,40,68224,1181.23,1771.59
66.6938,42.4427,18.2272,um,Spot,Position,40,68225,2028.64,938.867
69.3564,40.5497,24.24,um,Spot,Position,40,68226,3296.82,1630.4
42.2667,67.6186,14.9433,um,Spot,Position,40,68227,802.648,1724.21
43.3339,51.4975,13.3935,um,Spot,Position,40,68228,809.962,1533.98
81.4756,44.225,14.7195,um,Spot,Position,40,68229,240.06,1235.55
55.0583,67.8414,18.471,um,Spot,Position,40,68230,303.55,910.539
61.3497,73.8569,12.5811,um,Spot,Position,40,68231,277.102,1024.46
42.8768,43.3338,6.81021,um,Spot,Position,40,68232,315.196,1029.36
42.1123,44.6706,9.72415,um,Spot,Position,40,68233,613.89,967.699
66.3745,70.515,24.0437,um,Spot,Position,40,68234,320.062,1003.06
79.8725,68.9488,21.8606,um,Spot,Position,40,68235,444.124,1531.44
127.349,75.6084,18,um,Spot,Position,40,68236,285.171,1298.64
25.5652,35.84,0.24,um,Spot,Position,41,68237,22.3812,1005.66
41.6773,34.4431,0.24,um,Spot,Position,41,68238,28.9962,1313.29
35.286,32.3766,4.2314,um,Spot,Position,41,68239,23.6748,1747.88
51.4401,33.0905,4.17958,um,Spot,Position,41,68240,32.3043,1416.76
41.1195,31.9427,5.81728,um,Spot,Position,41,68241,30.3908,1190.31
76.2628,30.8498,0.24,um,Spot,Position,41,68242,24.2122,1020.04
70.1357,32.3904,0.24,um,Spot,Position,41,68243,28.6288,1124.85
86.6195,33.6932,0.24,um,Spot,Position,41,68244,25.1143,1078.35
62.1529,28.8826,3.75567,um,Spot,Position,41,68245,25.0541,1880.72
65.3241,33.8897,7.03698,um,Spot,Position,41,68246,30.2981,1020.88
75.3654,33.0207,7.44894,um,Spot,Position,41,68247,21.9577,1172.27
105.099,35.8464,0.24,um,Spot,Position,41,68248,16.9387,1425.1
100.439,28.5737,1.31027,um,Spot,Position,41,68249,13.5345,1271.98
93.7627,28.7897,3.15491,um,Spot,Position,41,68250,21.2936,1269.3
111.697,33.543,4.36161,um,Spot,Position,41,68251,8.50018,1026.75
117.376,30.9206,2.75922,um,Spot,Position,41,68252,11.1291,916.209
27.3943,48.8241,0.24,um,Spot,Position,41,68253,35.5035,1079.38
21.8993,54.3041,0.24,um,Spot,Position,41,68254,35.2227,1415.07
23.3777,58.4345,0.24,um,Spot,Position,41,68255,28.2188,1407.89
23.1484,48.8532,2.37189,um,Spot,Position,41,68256,31.9632,1323.7
25.4448,64.8045,2.66844,um,Spot,Position,41,68257,35.5444,1452.7
29.1719,50.4267,3.48328,um,Spot,Position,41,68258,59.1901,1045.02
37.0449,36.8924,0.24,um,Spot,Position,41,68259,89.3564,1157.03
30.515,42.5635,0.24,um,Spot,Position,41,68260,41.1716,1462.96
42.9111,43.272,0.24,um,Spot,Position,41,68261,88.9263,1195.96
51.5833,47.7795,0.24,um,Spot,Position,41,68262,67.6044,937.734
49,63.6869,0.24,um,Spot,Position,41,68263,70.0874,1276.68
57.6194,36.9072,2.47032,um,Spot,Position,41,68264,107.845,1197.98
53.4635,37.4354,2.68966,um,Spot,Position,41,68265,60.2718,1379.82
38.6793,46.9465,3.27975,um,Spot,Position,41,68266,197.023,1314.73
47.2591,41.4335,5.71989,um,Spot,Position,41,68267,378.483,1046.77
45.3333,51.4349,5.38951,um,Spot,Position,41,68268,50.6461,680.894
32.0102,55.5746,5.60989,um,Spot,Position,41,68269,164.434,1234.24
33.2716,41.9746,5.89899,um,Spot,Position,41,68270,225.834,1406
33.58,47.5199,5.98527,um,Spot,Position,41,68271,195.741,1139.41
86.3011,39.8568,0.24,um,Spot,Position,41,68272,25.1987,1127.77
82.0071,42.9894,0.24,um,Spot,Position,41,68273,124.951,917.676
69.8075,56.7488,0.24,um,Spot,Position,41,68274,30.4092,1388.1
84.5454,58.8107,0.24,um,Spot,Position,41,68275,115.992,969.269
70.0354,38.1121,0.586422,um,Spot,Position,41,68276,30.3085,904.765
61.7572,40.188,1.20735,um,Spot,Position,41,68277,40.3501,1041.57
62.6079,49.9351,1.03369,um,Spot,Position,41,68278,40.7597,1286.6
78.8695,56.5954,2.84795,um,Spot,Position,41,68279,99.9176,1053.01
60.0294,63.8394,2.93115,um,Spot,Position,41,68280,29.2057,1111.82
68.1338,42.5089,5.21645,um,Spot,Position,41,68281,59.0193,1067.82
83.2289,43.067,4.88778,um,Spot,Position,41,68282,41.1337,962.927
77.8944,44.2532,5.16707,um,Spot,Position,41,68283,44.0841,871.244
67.614,54.8332,5.93111,um,Spot,Position,41,68284,161.547,1216.66
94.1305,39.5713,0.24,um,Spot,Position,41,68285,42.3226,1217.9
104.179,44.1018,0.24,um,Spot,Position,41,68286,17.7454,1283.4
91.9585,45.1586,0.24,um,Spot,Position,41,68287,40.1903,1011.94
114.788,46.7132,0.24,um,Spot,Position,41,68288,16.831,1021.45
92.0571,53.2257,0.24,um,Spot,Position,41,68289,22.5338,1057.67
88.9846,57.3509,0.24,um,Spot,Position,41,68290,33.138,951.196
98.1574,60.5577,0.24,um,Spot,Position,41,68291,26.9001,1021.61
107.428,61.579,0.24,um,Spot,Position,41,68292,23.5763,858.008
112.914,62.8089,0.24,um,Spot,Position,41,68293,21.8,984.839
110.223,43.7565,1.35679,um,Spot,Position,41,68294,13.0826,1127.9
107.195,53.2309,2.54567,um,Spot,Position,41,68295,13.5709,1291.87
98.1778,47.9868,3.73533,um,Spot,Position,41,68296,18.0329,1136.76
93.529,51.238,5.1054,um,Spot,Position,41,68297,17.2376,1272.8
90.0311,43.506,6.04399,um,Spot,Position,41,68298,18.0157,872.669
100.709,61.6693,6.19681,um,Spot,Position,41,68299,27.6823,1274.61
97.2141,50.5191,6.46814,um,Spot,Position,41,68300,19.3274,877.623
87.3696,50.1294,7.06015,um,Spot,Position,41,68301,19.4632,1166.69
118.147,56.9332,6.60571,um,Spot,Position,41,68302,18.5555,970.155
26.6686,79.688,0.24,um,Spot,Position,41,68303,22.4346,1015.89
28.3538,83.3572,0.24,um,Spot,Position,41,68304,34.3655,1058.83
27.3695,74.3126,5.2372,um,Spot,Position,41,68305,32.9126,1395.92
57.0917,71.7392,0.24,um,Spot,Position,41,68306,45.3687,1020.89
44.7884,74.5468,0.24,um,Spot,Position,41,68307,139.778,1458.34
34.9329,79.8483,0.24,um,Spot,Position,41,68308,81.3914,1454.06
48.9816,83.6733,0.24,um,Spot,Position,41,68309,23.9841,1201.62
34.7581,88.6666,0.24,um,Spot,Position,41,68310,30.1766,1460.05
44.0993,91.5291,0.24,um,Spot,Position,41,68311,22.0715,1780.14
56.3928,91.8565,0.24,um,Spot,Position,41,68312,21.5268,985.672
33.785,72.2295,1.58996,um,Spot,Position,41,68313,53.1663,1573.69
50.5668,67.425,2.68356,um,Spot,Position,41,68314,146.635,1340.48
41.0397,85.8288,2.68859,um,Spot,Position,41,68315,25.1633,1909.72
41.4225,73.9853,4.27497,um,Spot,Position,41,68316,666.739,1537.36
34.8182,77.1151,4.05221,um,Spot,Position,41,68317,42.3595,1351.41
57.4637,90.871,4.31769,um,Spot,Position,41,68318,21.8238,1030.74
30.7797,64.9599,4.90949,um,Spot,Position,41,68319,140.71,1473.2
45.4291,91.2774,4.86319,um,Spot,Position,41,68320,22.3382,1537.77
39.0116,69.6536,6.57232,um,Spot,Position,41,68321,216.953,1351.56
52.7011,83.2379,6.63651,um,Spot,Position,41,68322,29.4201,1433.17
68.814,68.1372,0.24,um,Spot,Position,41,68323,55.9015,1371.6
73.322,68.8891,0.24,um,Spot,Position,41,68324,30.2974,1228.87
81.7354,71.1809,0.24,um,Spot,Position,41,68325,40.8895,1523.98
60.6053,73.0957,0.24,um,Spot,Position,41,68326,24.8178,1170.4
81.2444,76.7895,0.24,um,Spot,Position,41,68327,30.9905,1273.07
73.8144,84.028,0.24,um,Spot,Position,41,68328,22.6398,955.216
63.1912,79.5209,1.57261,um,Spot,Position,41,68329,45.7705,1319.16
82.1423,84.5392,2.07462,um,Spot,Position,41,68330,22.6606,1530.18
65.2187,64.9329,3.32155,um,Spot,Position,41,68331,41.0178,1088.15
67.3911,76.1949,3.65922,um,Spot,Position,41,68332,32.4826,1148.16
70.6348,85.3839,3.85423,um,Spot,Position,41,68333,33.0364,1203.42
72.3224,91.2723,4.51142,um,Spot,Position,41,68334,14.5796,1776.48
86.1133,73.5936,5.91028,um,Spot,Position,41,68335,15.1899,1147.42
74.3318,73.9347,6.1106,um,Spot,Position,41,68336,16.9029,1212.79
78.0018,87.1472,7.22254,um,Spot,Position,41,68337,15.629,1180.2
87.0631,70.5077,0.24,um,Spot,Position,41,68338,24.4033,1530.03
96.7318,70.6838,0.24,um,Spot,Position,41,68339,33.7971,816.337
102.847,74.725,0.24,um,Spot,Position,41,68340,22.4804,999.781
88.5669,78.6838,0.24,um,Spot,Position,41,68341,22.3467,1255.69
97.5543,81.017,0.24,um,Spot,Position,41,68342,24.6401,898.722
105.077,82.9249,0.24,um,Spot,Position,41,68343,24.2369,1263
105.332,89.3362,0.24,um,Spot,Position,41,68344,24.867,906.083
91.8997,91.9387,0.24,um,Spot,Position,41,68345,19.901,1036.06
112.222,86.6005,2.80038,um,Spot,Position,41,68346,17.5738,1733.06
93.6076,77.4831,3.21498,um,Spot,Position,41,68347,38.6803,1253.87
114.576,66.4,3.5124,um,Spot,Position,41,68348,15.414,974.593
108.356,75.8056,4.39663,um,Spot,Position,41,68349,18.9411,1254.55
103.84,76.4276,5.39993,um,Spot,Position,41,68350,15.1823,1347.98
91.4583,70.5186,6.51888,um,Spot,Position,41,68351,29.5514,1051.73
111.085,77.1299,7.61303,um,Spot,Position,41,68352,18.3879,1237.8
117.026,83.2157,1.27621,um,Spot,Position,41,68353,562.04,1301.69
115.33,79.0491,6.99283,um,Spot,Position,41,68354,33.3577,1047.45
47.2861,29.9152,11.0219,um,Spot,Position,41,68355,32.8691,1179.55
32.1674,30.8237,13.254,um,Spot,Position,41,68356,10.5735,1773.52
61.1079,29.0362,11.4245,um,Spot,Position,41,68357,22.5239,1568.34
85.2718,30.4278,13.2318,um,Spot,Position,41,68358,29.3049,999.651
74.5624,33.4291,14.0345,um,Spot,Position,41,68359,55.3821,930.225
66.7536,29.7384,15.0212,um,Spot,Position,41,68360,35.6029,1682.57
82.2604,32.3245,15.0518,um,Spot,Position,41,68361,24.8474,971.601
110.336,33.0545,8.6388,um,Spot,Position,41,68362,15.7144,1190.54
95.9303,29.3409,8.96859,um,Spot,Position,41,68363,19.5592,1243
95.0247,32.2146,12.5217,um,Spot,Position,41,68364,19.588,1618.82
100.931,34.593,12.5131,um,Spot,Position,41,68365,18.9441,940.883
112.092,33.1287,14.1272,um,Spot,Position,41,68366,19.0648,1179.14
118.631,31.7865,10.6678,um,Spot,Position,41,68367,14.164,1055.37
23.4658,58.8235,12.2225,um,Spot,Position,41,68368,26.1277,840.703
56.62,48.5588,10.006,um,Spot,Position,41,68369,186.934,1477.71
38.2141,38.02,10.7019,um,Spot,Position,41,68370,67.7475,1135.27
32.5414,47.7471,10.846,um,Spot,Position,41,68371,38.5646,1160.37
38.8009,55.2423,12.3881,um,Spot,Position,41,68372,3052.74,1497.17
50.1325,63.8707,12.3237,um,Spot,Position,41,68373,231.738,1207.29
54.9969,39.4309,13.0477,um,Spot,Position,41,68374,806.507,1283.78
38.0752,41.5356,13.1766,um,Spot,Position,41,68375,379.524,1112.33
43.6211,42.9388,15.141,um,Spot,Position,41,68376,1753.55,1076.44
75.7508,39.0325,7.87807,um,Spot,Position,41,68377,21.6584,892.826
62.7106,46.3172,7.84944,um,Spot,Position,41,68378,100.325,1301.71
71.6679,49.4697,7.87526,um,Spot,Position,41,68379,72.6644,1162.75
81.4055,37.4774,9.34553,um,Spot,Position,41,68380,31.8866,1233.46
67.7857,48.189,9.14119,um,Spot,Position,41,68381,110.891,1267.25
80.2411,48.607,9.87369,um,Spot,Position,41,68382,76.5093,1200.78
78.5457,55.5315,9.87201,um,Spot,Position,41,68383,68.7172,887.724
76.388,46.3143,10.2624,um,Spot,Position,41,68384,81.5191,1098.7
59.6186,39.41,11.0211,um,Spot,Position,41,68385,173.383,1185.49
66.2975,40.5436,11.1641,um,Spot,Position,41,68386,487.689,1222.39
65.6879,63.9762,11.2021,um,Spot,Position,41,68387,68.329,934.235
75.1686,54.2248,12.0552,um,Spot,Position,41,68388,312.351,952.961
69.8279,54.3324,12.6034,um,Spot,Position,41,68389,603.043,1468.3
83.0232,38.3199,13.5797,um,Spot,Position,41,68390,71.4652,1115.44
61.8063,51.3018,13.776,um,Spot,Position,41,68391,81.9446,891.631
74.5663,46.517,14.3631,um,Spot,Position,41,68392,236.124,1069.73
81.7763,47.0957,14.2645,um,Spot,Position,41,68393,34.8093,963.579
105.181,39.7318,8.05339,um,Spot,Position,41,68394,19.4417,1362.3
112.818,39.3636,8.20242,um,Spot,Position,41,68395,22.4541,1154.35
98.411,57.2943,8.82553,um,Spot,Position,41,68396,27.0233,801.828
113.872,62.7211,9.42489,um,Spot,Position,41,68397,20.243,1051.06
101.544,62.7667,11.7467,um,Spot,Position,41,68398,19.5281,1273.78
88.8936,38.7209,12.8943,um,Spot,Position,41,68399,12.9593,1061.16
109.949,40.3418,12.8962,um,Spot,Position,41,68400,27.4817,1499.19
102.832,52.5223,12.7512,um,Spot,Position,41,68401,51.9862,927.575
110.262,62.0731,12.5341,um,Spot,Position,41,68402,19.0639,1165.76
95.5029,38.4556,13.3014,um,Spot,Position,41,68403,20.36,1334.39
106.862,57.7487,12.9825,um,Spot,Position,41,68404,15.8399,1333.47
101.111,41.9269,13.5038,um,Spot,Position,41,68405,20.7516,1345.89
91.4949,48.4062,13.6458,um,Spot,Position,41,68406,30.0784,1115.76
97.8565,59.2293,14.203,um,Spot,Position,41,68407,192.232,980.77
89.35,59.13,14.7908,um,Spot,Position,41,68408,87.0451,1250.32
117.303,51.9855,11.2437,um,Spot,Position,41,68409,10.7698,858.3
118.691,64.5334,11.1936,um,Spot,Position,41,68410,18.2979,1009.23
116.06,42.0036,12.7971,um,Spot,Position,41,68411,13.4508,1025.18
28.4352,84.0931,12.1715,um,Spot,Position,41,68412,21.3887,645.617
54.3345,70.9711,9.74736,um,Spot,Position,41,68413,353.14,1393.34
43.5292,74.9323,10.667,um,Spot,Position,41,68414,793.122,1410.59
50.7936,75.8927,11.1591,um,Spot,Position,41,68415,81.3488,1242.11
45.2245,87.8651,12.1283,um,Spot,Position,41,68416,51.8767,1449.35
40.7095,67.4226,14.073,um,Spot,Position,41,68417,527.693,1485.44
59.3966,72.3747,8.14311,um,Spot,Position,41,68418,71.7166,1482.64
60.2902,79.6982,7.92317,um,Spot,Position,41,68419,36.4382,1502.73
76.3183,68.3405,9.73997,um,Spot,Position,41,68420,198.013,1211.79
79.4891,79.56,9.69915,um,Spot,Position,41,68421,54.8316,1253.56
80.7514,66.6034,10.4573,um,Spot,Position,41,68422,63.1357,1145.09
83.2303,80.4907,10.418,um,Spot,Position,41,68423,39.2127,1227.13
68.9923,79.5522,11.5892,um,Spot,Position,41,68424,616.644,1223.92
