
Time
 ==================== 
Time,Unit,Category,Time,ID,
358.653,s,Spot,2,55756,
358.653,s,Spot,2,55757,
358.653,s,Spot,2,55758,
358.653,s,Spot,2,55759,
358.653,s,Spot,2,55760,
358.653,s,Spot,2,55761,
358.653,s,Spot,2,55762,
358.653,s,Spot,2,55763,
358.653,s,Spot,2,55764,
358.653,s,Spot,2,55765,
358.653,s,Spot,2,55766,
358.653,s,Spot,2,55767,
358.653,s,Spot,2,55768,
358.653,s,Spot,2,55769,
358.653,s,Spot,2,55770,
358.653,s,Spot,2,55771,
358.653,s,Spot,2,55772,
358.653,s,Spot,2,55773,
358.653,s,Spot,2,55774,
358.653,s,Spot,2,55775,
358.653,s,Spot,2,55776,
358.653,s,Spot,2,55777,
358.653,s,Spot,2,55778,
358.653,s,Spot,2,55779,
358.653,s,Spot,2,55780,
358.653,s,Spot,2,55781,
358.653,s,Spot,2,55782,
358.653,s,Spot,2,55783,
358.653,s,Spot,2,55784,
358.653,s,Spot,2,55785,
358.653,s,Spot,2,55786,
358.653,s,Spot,2,55787,
358.653,s,Spot,2,55788,
358.653,s,Spot,2,55789,
358.653,s,Spot,2,55790,
358.653,s,Spot,2,55791,
358.653,s,Spot,2,55792,
358.653,s,Spot,2,55793,
358.653,s,Spot,2,55794,
358.653,s,Spot,2,55795,
358.653,s,Spot,2,55796,
358.653,s,Spot,2,55797,
358.653,s,Spot,2,55798,
358.653,s,Spot,2,55799,
358.653,s,Spot,2,55800,
358.653,s,Spot,2,55801,
358.653,s,Spot,2,55802,
358.653,s,Spot,2,55803,
358.653,s,Spot,2,55804,
358.653,s,Spot,2,55805,
358.653,s,Spot,2,55806,
358.653,s,Spot,2,55807,
358.653,s,Spot,2,55808,
358.653,s,Spot,2,55809,
358.653,s,Spot,2,55810,
358.653,s,Spot,2,55811,
358.653,s,Spot,2,55812,
358.653,s,Spot,2,55813,
358.653,s,Spot,2,55814,
358.653,s,Spot,2,55815,
358.653,s,Spot,2,55816,
358.653,s,Spot,2,55817,
358.653,s,Spot,2,55818,
358.653,s,Spot,2,55819,
358.653,s,Spot,2,55820,
358.653,s,Spot,2,55821,
358.653,s,Spot,2,55822,
358.653,s,Spot,2,55823,
358.653,s,Spot,2,55824,
358.653,s,Spot,2,55825,
358.653,s,Spot,2,55826,
358.653,s,Spot,2,55827,
358.653,s,Spot,2,55828,
358.653,s,Spot,2,55829,
358.653,s,Spot,2,55830,
358.653,s,Spot,2,55831,
358.653,s,Spot,2,55832,
358.653,s,Spot,2,55833,
358.653,s,Spot,2,55834,
358.653,s,Spot,2,55835,
358.653,s,Spot,2,55836,
358.653,s,Spot,2,55837,
358.653,s,Spot,2,55838,
358.653,s,Spot,2,55839,
358.653,s,Spot,2,55840,
358.653,s,Spot,2,55841,
358.653,s,Spot,2,55842,
358.653,s,Spot,2,55843,
358.653,s,Spot,2,55844,
358.653,s,Spot,2,55845,
358.653,s,Spot,2,55846,
358.653,s,Spot,2,55847,
358.653,s,Spot,2,55848,
358.653,s,Spot,2,55849,
358.653,s,Spot,2,55850,
358.653,s,Spot,2,55851,
358.653,s,Spot,2,55852,
358.653,s,Spot,2,55853,
358.653,s,Spot,2,55854,
358.653,s,Spot,2,55855,
358.653,s,Spot,2,55856,
358.653,s,Spot,2,55857,
358.653,s,Spot,2,55858,
358.653,s,Spot,2,55859,
358.653,s,Spot,2,55860,
358.653,s,Spot,2,55861,
358.653,s,Spot,2,55862,
358.653,s,Spot,2,55863,
358.653,s,Spot,2,55864,
358.653,s,Spot,2,55865,
358.653,s,Spot,2,55866,
358.653,s,Spot,2,55867,
