
Time Index
 ==================== 
Time Index,Unit,Category,Time,ID,
3,,Spot,3,53525,
3,,Spot,3,53526,
3,,Spot,3,53527,
3,,Spot,3,53528,
3,,Spot,3,53529,
3,,Spot,3,53530,
3,,Spot,3,53531,
3,,Spot,3,53532,
3,,Spot,3,53533,
3,,Spot,3,53534,
3,,Spot,3,53535,
3,,Spot,3,53536,
3,,Spot,3,53537,
3,,Spot,3,53538,
3,,Spot,3,53539,
3,,Spot,3,53540,
3,,Spot,3,53541,
3,,Spot,3,53542,
3,,Spot,3,53543,
3,,Spot,3,53544,
3,,Spot,3,53545,
3,,Spot,3,53546,
3,,Spot,3,53547,
3,,Spot,3,53548,
3,,Spot,3,53549,
3,,Spot,3,53550,
3,,Spot,3,53551,
3,,Spot,3,53552,
3,,Spot,3,53553,
3,,Spot,3,53554,
3,,Spot,3,53555,
3,,Spot,3,53556,
3,,Spot,3,53557,
3,,Spot,3,53558,
3,,Spot,3,53559,
3,,Spot,3,53560,
3,,Spot,3,53561,
3,,Spot,3,53562,
3,,Spot,3,53563,
3,,Spot,3,53564,
3,,Spot,3,53565,
3,,Spot,3,53566,
3,,Spot,3,53567,
3,,Spot,3,53568,
3,,Spot,3,53569,
3,,Spot,3,53570,
3,,Spot,3,53571,
3,,Spot,3,53572,
3,,Spot,3,53573,
3,,Spot,3,53574,
3,,Spot,3,53575,
3,,Spot,3,53576,
3,,Spot,3,53577,
3,,Spot,3,53578,
3,,Spot,3,53579,
3,,Spot,3,53580,
3,,Spot,3,53581,
3,,Spot,3,53582,
3,,Spot,3,53583,
3,,Spot,3,53584,
3,,Spot,3,53585,
3,,Spot,3,53586,
3,,Spot,3,53587,
3,,Spot,3,53588,
3,,Spot,3,53589,
3,,Spot,3,53590,
3,,Spot,3,53591,
3,,Spot,3,53592,
3,,Spot,3,53593,
3,,Spot,3,53594,
3,,Spot,3,53595,
3,,Spot,3,53596,
3,,Spot,3,53597,
3,,Spot,3,53598,
3,,Spot,3,53599,
3,,Spot,3,53600,
3,,Spot,3,53601,
3,,Spot,3,53602,
3,,Spot,3,53603,
3,,Spot,3,53604,
3,,Spot,3,53605,
3,,Spot,3,53606,
3,,Spot,3,53607,
3,,Spot,3,53608,
3,,Spot,3,53609,
3,,Spot,3,53610,
3,,Spot,3,53611,
3,,Spot,3,53612,
3,,Spot,3,53613,
3,,Spot,3,53614,
3,,Spot,3,53615,
3,,Spot,3,53616,
3,,Spot,3,53617,
3,,Spot,3,53618,
3,,Spot,3,53619,
3,,Spot,3,53620,
3,,Spot,3,53621,
3,,Spot,3,53622,
3,,Spot,3,53623,
3,,Spot,3,53624,
3,,Spot,3,53625,
3,,Spot,3,53626,
3,,Spot,3,53627,
3,,Spot,3,53628,
3,,Spot,3,53629,
3,,Spot,3,53630,
3,,Spot,3,53631,
3,,Spot,3,53632,
3,,Spot,3,53633,
3,,Spot,3,53634,
3,,Spot,3,53635,
3,,Spot,3,53636,
3,,Spot,3,53637,
3,,Spot,3,53638,
3,,Spot,3,53639,
3,,Spot,3,53640,
3,,Spot,3,53641,
3,,Spot,3,53642,
3,,Spot,3,53643,
3,,Spot,3,53644,
3,,Spot,3,53645,
3,,Spot,3,53646,
3,,Spot,3,53647,
3,,Spot,3,53648,
3,,Spot,3,53649,
3,,Spot,3,53650,
3,,Spot,3,53651,
3,,Spot,3,53652,
3,,Spot,3,53653,
3,,Spot,3,53654,
3,,Spot,3,53655,
3,,Spot,3,53656,
3,,Spot,3,53657,
3,,Spot,3,53658,
3,,Spot,3,53659,
3,,Spot,3,53660,
3,,Spot,3,53661,
3,,Spot,3,53662,
3,,Spot,3,53663,
3,,Spot,3,53664,
3,,Spot,3,53665,
3,,Spot,3,53666,
3,,Spot,3,53667,
3,,Spot,3,53668,
3,,Spot,3,53669,
3,,Spot,3,53670,
3,,Spot,3,53671,
3,,Spot,3,53672,
3,,Spot,3,53673,
3,,Spot,3,53674,
3,,Spot,3,53675,
3,,Spot,3,53676,
3,,Spot,3,53677,
3,,Spot,3,53678,
3,,Spot,3,53679,
3,,Spot,3,53680,
3,,Spot,3,53681,
3,,Spot,3,53682,
3,,Spot,3,53683,
3,,Spot,3,53684,
3,,Spot,3,53685,
3,,Spot,3,53686,
3,,Spot,3,53687,
3,,Spot,3,53688,
3,,Spot,3,53689,
3,,Spot,3,53690,
3,,Spot,3,53691,
3,,Spot,3,53692,
3,,Spot,3,53693,
3,,Spot,3,53694,
3,,Spot,3,53695,
3,,Spot,3,53696,
3,,Spot,3,53697,
3,,Spot,3,53698,
3,,Spot,3,53699,
3,,Spot,3,53700,
3,,Spot,3,53701,
3,,Spot,3,53702,
3,,Spot,3,53703,
3,,Spot,3,53704,
3,,Spot,3,53705,
3,,Spot,3,53706,
3,,Spot,3,53707,
3,,Spot,3,53708,
3,,Spot,3,53709,
3,,Spot,3,53710,
3,,Spot,3,53711,
3,,Spot,3,53712,
3,,Spot,3,53713,
3,,Spot,3,53714,
3,,Spot,3,53715,
3,,Spot,3,53716,
3,,Spot,3,53717,
3,,Spot,3,53718,
3,,Spot,3,53719,
3,,Spot,3,53720,
3,,Spot,3,53721,
3,,Spot,3,53722,
3,,Spot,3,53723,
3,,Spot,3,53724,
3,,Spot,3,53725,
3,,Spot,3,53726,
3,,Spot,3,53727,
3,,Spot,3,53728,
3,,Spot,3,53729,
3,,Spot,3,53730,
3,,Spot,3,53731,
3,,Spot,3,53732,
3,,Spot,3,53733,
3,,Spot,3,53734,
3,,Spot,3,53735,
3,,Spot,3,53736,
3,,Spot,3,53737,
3,,Spot,3,53738,
3,,Spot,3,53739,
3,,Spot,3,53740,
3,,Spot,3,53741,
3,,Spot,3,53742,
3,,Spot,3,53743,
3,,Spot,3,53744,
3,,Spot,3,53745,
3,,Spot,3,53746,
3,,Spot,3,53747,
3,,Spot,3,53748,
3,,Spot,3,53749,
3,,Spot,3,53750,
3,,Spot,3,53751,
3,,Spot,3,53752,
3,,Spot,3,53753,
3,,Spot,3,53754,
3,,Spot,3,53755,
3,,Spot,3,53756,
3,,Spot,3,53757,
3,,Spot,3,53758,
3,,Spot,3,53759,
3,,Spot,3,53760,
3,,Spot,3,53761,
3,,Spot,3,53762,
3,,Spot,3,53763,
3,,Spot,3,53764,
4,,Spot,4,53765,
4,,Spot,4,53766,
4,,Spot,4,53767,
4,,Spot,4,53768,
4,,Spot,4,53769,
4,,Spot,4,53770,
4,,Spot,4,53771,
4,,Spot,4,53772,
4,,Spot,4,53773,
4,,Spot,4,53774,
4,,Spot,4,53775,
4,,Spot,4,53776,
4,,Spot,4,53777,
4,,Spot,4,53778,
4,,Spot,4,53779,
4,,Spot,4,53780,
4,,Spot,4,53781,
4,,Spot,4,53782,
4,,Spot,4,53783,
4,,Spot,4,53784,
4,,Spot,4,53785,
4,,Spot,4,53786,
4,,Spot,4,53787,
4,,Spot,4,53788,
4,,Spot,4,53789,
4,,Spot,4,53790,
4,,Spot,4,53791,
4,,Spot,4,53792,
4,,Spot,4,53793,
4,,Spot,4,53794,
4,,Spot,4,53795,
4,,Spot,4,53796,
4,,Spot,4,53797,
4,,Spot,4,53798,
4,,Spot,4,53799,
4,,Spot,4,53800,
4,,Spot,4,53801,
4,,Spot,4,53802,
4,,Spot,4,53803,
4,,Spot,4,53804,
4,,Spot,4,53805,
4,,Spot,4,53806,
4,,Spot,4,53807,
4,,Spot,4,53808,
4,,Spot,4,53809,
4,,Spot,4,53810,
4,,Spot,4,53811,
4,,Spot,4,53812,
4,,Spot,4,53813,
4,,Spot,4,53814,
4,,Spot,4,53815,
4,,Spot,4,53816,
4,,Spot,4,53817,
4,,Spot,4,53818,
4,,Spot,4,53819,
4,,Spot,4,53820,
4,,Spot,4,53821,
4,,Spot,4,53822,
4,,Spot,4,53823,
4,,Spot,4,53824,
4,,Spot,4,53825,
4,,Spot,4,53826,
4,,Spot,4,53827,
4,,Spot,4,53828,
4,,Spot,4,53829,
4,,Spot,4,53830,
4,,Spot,4,53831,
4,,Spot,4,53832,
4,,Spot,4,53833,
4,,Spot,4,53834,
4,,Spot,4,53835,
4,,Spot,4,53836,
4,,Spot,4,53837,
4,,Spot,4,53838,
4,,Spot,4,53839,
4,,Spot,4,53840,
4,,Spot,4,53841,
4,,Spot,4,53842,
4,,Spot,4,53843,
4,,Spot,4,53844,
4,,Spot,4,53845,
4,,Spot,4,53846,
4,,Spot,4,53847,
4,,Spot,4,53848,
4,,Spot,4,53849,
4,,Spot,4,53850,
4,,Spot,4,53851,
4,,Spot,4,53852,
4,,Spot,4,53853,
4,,Spot,4,53854,
4,,Spot,4,53855,
4,,Spot,4,53856,
4,,Spot,4,53857,
4,,Spot,4,53858,
4,,Spot,4,53859,
4,,Spot,4,53860,
4,,Spot,4,53861,
4,,Spot,4,53862,
4,,Spot,4,53863,
4,,Spot,4,53864,
4,,Spot,4,53865,
4,,Spot,4,53866,
4,,Spot,4,53867,
4,,Spot,4,53868,
4,,Spot,4,53869,
4,,Spot,4,53870,
4,,Spot,4,53871,
4,,Spot,4,53872,
4,,Spot,4,53873,
4,,Spot,4,53874,
4,,Spot,4,53875,
4,,Spot,4,53876,
4,,Spot,4,53877,
4,,Spot,4,53878,
4,,Spot,4,53879,
4,,Spot,4,53880,
4,,Spot,4,53881,
4,,Spot,4,53882,
4,,Spot,4,53883,
4,,Spot,4,53884,
4,,Spot,4,53885,
